-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.586495200000000000e+07,1.586495300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.587215100000000000e+07,1.587215200000000000e+07,1.587215300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,1.587215600000000000e+07,-2.147483648000000000e+09,1.587215800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.587935000000000000e+07,1.587935100000000000e+07,1.587935200000000000e+07,1.587935300000000000e+07,1.587935400000000000e+07,1.587935500000000000e+07,-2.147483648000000000e+09,1.587935700000000000e+07,-2.147483648000000000e+09,1.587935900000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.588653300000000000e+07,1.588653400000000000e+07,1.588653500000000000e+07,1.588653600000000000e+07,1.588653700000000000e+07,1.588653800000000000e+07,1.588653900000000000e+07,1.588654000000000000e+07,1.588654100000000000e+07,1.588654200000000000e+07,1.588654300000000000e+07,1.588654400000000000e+07,1.588654500000000000e+07,1.588654600000000000e+07,1.588654700000000000e+07,1.588654800000000000e+07,1.588654900000000000e+07,1.588655000000000000e+07,1.588655100000000000e+07,1.588655200000000000e+07,1.588655300000000000e+07,1.588655400000000000e+07,1.588655500000000000e+07,1.588655600000000000e+07,1.588655700000000000e+07,1.588655800000000000e+07,1.588655900000000000e+07,1.588656000000000000e+07,1.588656100000000000e+07,1.588656200000000000e+07,1.588656300000000000e+07,1.588656400000000000e+07,1.588656500000000000e+07,1.588656600000000000e+07,1.588656700000000000e+07,1.588656800000000000e+07,1.588656900000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.589373200000000000e+07,1.589373300000000000e+07,1.589373400000000000e+07,1.589373500000000000e+07,1.589373600000000000e+07,1.589373700000000000e+07,1.589373800000000000e+07,1.589373900000000000e+07,1.589374000000000000e+07,1.589374100000000000e+07,1.589374200000000000e+07,1.589374300000000000e+07,1.589374400000000000e+07,1.589374500000000000e+07,1.589374600000000000e+07,1.589374700000000000e+07,1.589374800000000000e+07,1.589374900000000000e+07,1.589375000000000000e+07,1.589375100000000000e+07,1.589375200000000000e+07,1.589375300000000000e+07,1.589375400000000000e+07,1.589375500000000000e+07,1.589375600000000000e+07,1.589375700000000000e+07,1.589375800000000000e+07,1.589375900000000000e+07,1.589376000000000000e+07,1.589376100000000000e+07,1.589376200000000000e+07,1.589376300000000000e+07,1.589376400000000000e+07,1.589376500000000000e+07,1.589376600000000000e+07,1.589376700000000000e+07,1.589376800000000000e+07,1.589376900000000000e+07,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.590093000000000000e+07,1.590093100000000000e+07,1.590093200000000000e+07,1.590093300000000000e+07,1.590093400000000000e+07,1.590093500000000000e+07,1.590093600000000000e+07,1.590093700000000000e+07,1.590093800000000000e+07,1.590093900000000000e+07,1.590094000000000000e+07,1.590094100000000000e+07,1.590094200000000000e+07,1.590094300000000000e+07,1.590094400000000000e+07,1.590094500000000000e+07,1.590094600000000000e+07,1.590094700000000000e+07,1.590094800000000000e+07,1.590094900000000000e+07,1.590095000000000000e+07,1.590095100000000000e+07,1.590095200000000000e+07,1.590095300000000000e+07,1.590095400000000000e+07,1.590095500000000000e+07,1.590095600000000000e+07,1.590095700000000000e+07,1.590095800000000000e+07,1.590095900000000000e+07,1.590096000000000000e+07,1.590096100000000000e+07,1.590096200000000000e+07,1.590096300000000000e+07,1.590096400000000000e+07,1.590096500000000000e+07,1.590096600000000000e+07,1.590096700000000000e+07,1.590096800000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.590813000000000000e+07,1.590813100000000000e+07,1.590813200000000000e+07,1.590813300000000000e+07,1.590813400000000000e+07,1.590813500000000000e+07,1.590813600000000000e+07,1.590813700000000000e+07,1.590813800000000000e+07,1.590813900000000000e+07,1.590814000000000000e+07,1.590814100000000000e+07,1.590814200000000000e+07,1.590814300000000000e+07,1.590814400000000000e+07,1.590814500000000000e+07,1.590814600000000000e+07,1.590814700000000000e+07,1.590814800000000000e+07,1.590814900000000000e+07,1.590815000000000000e+07,1.590815100000000000e+07,1.590815200000000000e+07,1.590815300000000000e+07,1.590815400000000000e+07,1.590815500000000000e+07,1.590815600000000000e+07,1.590815700000000000e+07,1.590815800000000000e+07,1.590815900000000000e+07,1.590816000000000000e+07,1.590816100000000000e+07,1.590816200000000000e+07,1.590816300000000000e+07,1.590816400000000000e+07,1.590816500000000000e+07,1.590816600000000000e+07,1.590816700000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.591533000000000000e+07,1.591533100000000000e+07,1.591533200000000000e+07,1.591533300000000000e+07,1.591533400000000000e+07,1.591533500000000000e+07,1.591533600000000000e+07,1.591533700000000000e+07,1.591533800000000000e+07,1.591533900000000000e+07,1.591534000000000000e+07,1.591534100000000000e+07,1.591534200000000000e+07,1.591534300000000000e+07,1.591534400000000000e+07,1.591534500000000000e+07,1.591534600000000000e+07,1.591534700000000000e+07,1.591534800000000000e+07,1.591534900000000000e+07,1.591535000000000000e+07,1.591535100000000000e+07,1.591535200000000000e+07,1.591535300000000000e+07,1.591535400000000000e+07,1.591535500000000000e+07,1.591535600000000000e+07,1.591535700000000000e+07,1.591535800000000000e+07,1.591535900000000000e+07,1.591536000000000000e+07,1.591536100000000000e+07,1.591536200000000000e+07,1.591536300000000000e+07,1.591536400000000000e+07,1.591536500000000000e+07,1.591536600000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.592252900000000000e+07,1.592253000000000000e+07,1.592253100000000000e+07,1.592253200000000000e+07,1.592253300000000000e+07,1.592253400000000000e+07,1.592253500000000000e+07,1.592253600000000000e+07,1.592253700000000000e+07,1.592253800000000000e+07,1.592253900000000000e+07,1.592254000000000000e+07,1.592254100000000000e+07,1.592254200000000000e+07,1.592254300000000000e+07,1.592254400000000000e+07,1.592254500000000000e+07,1.592254600000000000e+07,1.592254700000000000e+07,1.592254800000000000e+07,1.592254900000000000e+07,1.592255000000000000e+07,1.592255100000000000e+07,1.592255200000000000e+07,1.592255300000000000e+07,1.592255400000000000e+07,1.592255500000000000e+07,1.592255600000000000e+07,1.592255700000000000e+07,1.592255800000000000e+07,1.592255900000000000e+07,1.592256000000000000e+07,1.592256100000000000e+07,1.592256200000000000e+07,1.592256300000000000e+07,1.592256400000000000e+07,1.592256500000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.592973000000000000e+07,1.592973100000000000e+07,1.592973200000000000e+07,1.592973300000000000e+07,1.592973400000000000e+07,1.592973500000000000e+07,1.592973600000000000e+07,1.592973700000000000e+07,1.592973800000000000e+07,1.592973900000000000e+07,1.592974000000000000e+07,1.592974100000000000e+07,1.592974200000000000e+07,1.592974300000000000e+07,1.592974400000000000e+07,1.592974500000000000e+07,1.592974600000000000e+07,1.592974700000000000e+07,1.592974800000000000e+07,1.592974900000000000e+07,1.592975000000000000e+07,1.592975100000000000e+07,1.592975200000000000e+07,1.592975300000000000e+07,1.592975400000000000e+07,1.592975500000000000e+07,1.592975600000000000e+07,1.592975700000000000e+07,1.592975800000000000e+07,1.592975900000000000e+07,1.592976000000000000e+07,1.592976100000000000e+07,1.592976200000000000e+07,1.592976300000000000e+07,1.592976400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.593692800000000000e+07,1.593692900000000000e+07,1.593693000000000000e+07,1.593693100000000000e+07,1.593693200000000000e+07,1.593693300000000000e+07,1.593693400000000000e+07,1.593693500000000000e+07,1.593693600000000000e+07,1.593693700000000000e+07,1.593693800000000000e+07,1.593693900000000000e+07,1.593694000000000000e+07,1.593694100000000000e+07,1.593694200000000000e+07,1.593694300000000000e+07,1.593694400000000000e+07,1.593694500000000000e+07,1.593694600000000000e+07,1.593694700000000000e+07,1.593694800000000000e+07,1.593694900000000000e+07,1.593695000000000000e+07,1.593695100000000000e+07,1.593695200000000000e+07,1.593695300000000000e+07,1.593695400000000000e+07,1.593695500000000000e+07,1.593695600000000000e+07,1.593695700000000000e+07,1.593695800000000000e+07,1.593695900000000000e+07,1.593696000000000000e+07,1.593696100000000000e+07,1.593696200000000000e+07,1.593696300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,1.594412700000000000e+07,1.594412800000000000e+07,1.594412900000000000e+07,1.594413000000000000e+07,1.594413100000000000e+07,1.594413200000000000e+07,1.594413300000000000e+07,1.594413400000000000e+07,1.594413500000000000e+07,1.594413600000000000e+07,1.594413700000000000e+07,1.594413800000000000e+07,1.594413900000000000e+07,1.594414000000000000e+07,1.594414100000000000e+07,1.594414200000000000e+07,1.594414300000000000e+07,1.594414400000000000e+07,1.594414500000000000e+07,1.594414600000000000e+07,1.594414700000000000e+07,1.594414800000000000e+07,1.594414900000000000e+07,1.594415000000000000e+07,1.594415100000000000e+07,1.594415200000000000e+07,1.594415300000000000e+07,1.594415400000000000e+07,1.594415500000000000e+07,1.594415600000000000e+07,1.594415700000000000e+07,1.594415800000000000e+07,1.594415900000000000e+07,1.594416000000000000e+07,1.594416100000000000e+07,1.594416200000000000e+07,1.594416300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
